episode,n_segments,total_len,mean_seg_len
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-09-22/Fri_Sep_22_20:02:58_2023/trajectory.h5,5,118,23.6
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-07-21/Fri_Jul_21_12:22:16_2023/trajectory.h5,3,129,43.0
gs://xembodiment_data/r2d2/r2d2-data-full/PennPAL/success/2023-04-29/Sat_Apr_29_20:41:19_2023/trajectory.h5,2,90,45.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-09-25/Mon_Sep_25_10:28:18_2023/trajectory.h5,7,201,28.714285714285715
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-05-22/Mon_May_22_14:42:54_2023/trajectory.h5,15,598,39.86666666666667
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-22/Wed_Nov_22_14:16:54_2023/trajectory.h5,16,561,35.0625
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-05-23/Tue_May_23_11:01:37_2023/trajectory.h5,10,391,39.1
gs://xembodiment_data/r2d2/r2d2-data-full/RPL/success/2023-12-09/Sat_Dec__9_14:32:58_2023/trajectory.h5,23,986,42.869565217391305
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-06-27/Tue_Jun_27_20:36:52_2023/trajectory.h5,3,122,40.666666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-05-31/Wed_May_31_09:46:23_2023/trajectory.h5,4,213,53.25
gs://xembodiment_data/r2d2/r2d2-data-full/GuptaLab/success/2023-06-18/Sun_Jun_18_16:46:29_2023/trajectory.h5,3,96,32.0
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-12-19/Tue_Dec_19_00:02:28_2023/trajectory.h5,10,393,39.3
gs://xembodiment_data/r2d2/r2d2-data-full/RPL/success/2023-12-04/Mon_Dec__4_16:00:39_2023/trajectory.h5,9,990,110.0
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-17/Fri_Nov_17_22:41:43_2023/trajectory.h5,29,986,34.0
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-07-14/Fri_Jul_14_13:42:48_2023/trajectory.h5,5,97,19.4
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-12-24/Sun_Dec_24_17:00:39_2023/trajectory.h5,4,314,78.5
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-07-15/Sat_Jul_15_19:17:27_2023/trajectory.h5,6,244,40.666666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-05-25/Thu_May_25_19:06:28_2023/trajectory.h5,3,279,93.0
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-08-19/Sat_Aug_19_11:23:10_2023/trajectory.h5,3,210,70.0
gs://xembodiment_data/r2d2/r2d2-data-full/CLVR/success/2023-05-17/Wed_May_17_22:05:08_2023/trajectory.h5,3,213,71.0
gs://xembodiment_data/r2d2/r2d2-data-full/GuptaLab/success/2023-06-18/Sun_Jun_18_21:40:36_2023/trajectory.h5,5,111,22.2
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-27/Mon_Nov_27_15:58:45_2023/trajectory.h5,8,331,41.375
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-24/Fri_Nov_24_16:30:49_2023/trajectory.h5,17,682,40.11764705882353
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-07-15/Sat_Jul_15_14:13:12_2023/trajectory.h5,4,121,30.25
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-06-02/Fri_Jun__2_16:24:13_2023/trajectory.h5,9,254,28.22222222222222
gs://xembodiment_data/r2d2/r2d2-data-full/PennPAL/success/2023-06-23/Fri_Jun_23_20:31:19_2023/trajectory.h5,6,275,45.833333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/CLVR/success/2023-06-06/Tue_Jun__6_01:30:51_2023/trajectory.h5,4,164,41.0
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-07-14/Fri_Jul_14_13:40:25_2023/trajectory.h5,4,96,24.0
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-06-15/Thu_Jun_15_17:39:21_2023/trajectory.h5,5,177,35.4
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-07-25/Tue_Jul_25_13:02:54_2023/trajectory.h5,6,285,47.5
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-09-06/Wed_Sep__6_13:55:51_2023/trajectory.h5,6,212,35.333333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-06/Tue_Feb__6_13:54:32_2024/trajectory.h5,6,571,95.16666666666667
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-06-17/Sat_Jun_17_21:55:27_2023/trajectory.h5,9,418,46.44444444444444
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-17/Wed_Jan_17_17:23:20_2024/trajectory.h5,4,122,30.5
gs://xembodiment_data/r2d2/r2d2-data-full/CLVR/success/2023-05-16/Tue_May_16_17:44:58_2023/trajectory.h5,6,237,39.5
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-04-24/Mon_Apr_24_16:10:18_2023/trajectory.h5,5,250,50.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-15/Thu_Feb_15_14:23:51_2024/trajectory.h5,13,519,39.92307692307692
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-19/Mon_Feb_19_11:09:01_2024/trajectory.h5,7,235,33.57142857142857
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-08-31/Thu_Aug_31_13:00:58_2023/trajectory.h5,10,239,23.9
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-03-01/Wed_Mar__1_20_34_49_2023/trajectory.h5,5,184,36.8
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-10-21/Sat_Oct_21_20:00:55_2023/trajectory.h5,5,158,31.6
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-22/Thu_Feb_22_12:10:02_2024/trajectory.h5,4,153,38.25
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-11/Sat_Nov_11_08:56:43_2023/trajectory.h5,69,3075,44.56521739130435
gs://xembodiment_data/r2d2/r2d2-data-full/WEIRD/success/2024-01-15/Mon_Jan_15_22:52:05_2024/trajectory.h5,44,1802,40.95454545454545
gs://xembodiment_data/r2d2/r2d2-data-full/BVL/success/2024-01-30/Tue_Jan_30_19:50:38_2024/trajectory.h5,8,389,48.625
gs://xembodiment_data/r2d2/r2d2-data-full/GuptaLab/success/2023-05-28/Sun_May_28_18:58:23_2023/trajectory.h5,4,86,21.5
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-08-12/Sat_Aug_12_15:55:21_2023/trajectory.h5,2,186,93.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-16/Thu_Nov_16_16:20:43_2023/trajectory.h5,2,330,165.0
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-07-11/Tue_Jul_11_13:15:33_2023/trajectory.h5,5,367,73.4
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-06-26/Mon_Jun_26_13:26:53_2023/trajectory.h5,8,290,36.25
gs://xembodiment_data/r2d2/r2d2-data-full/BVL/success/2024-02-17/Sat_Feb_17_20:19:06_2024/trajectory.h5,4,187,46.75
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-06-17/Sat_Jun_17_14:17:54_2023/trajectory.h5,5,233,46.6
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-14/Tue_Nov_14_10:03:08_2023/trajectory.h5,5,254,50.8
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-12-06/Wed_Dec__6_22:54:03_2023/trajectory.h5,25,893,35.72
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-04-24/Mon_Apr_24_15:09:08_2023/trajectory.h5,6,267,44.5
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-05-18/Thu_May_18_14:29:56_2023/trajectory.h5,5,225,45.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-06/Mon_Nov__6_16:32:48_2023/trajectory.h5,5,352,70.4
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-30/Tue_Jan_30_16:45:06_2024/trajectory.h5,6,258,43.0
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-12-02/Sat_Dec__2_10:42:32_2023/trajectory.h5,2,318,159.0
gs://xembodiment_data/r2d2/r2d2-data-full/CLVR/success/2023-05-16/Tue_May_16_13:58:29_2023/trajectory.h5,8,264,33.0
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-06-03/Sat_Jun__3_19:35:22_2023/trajectory.h5,5,297,59.4
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-07-18/Tue_Jul_18_14:46:57_2023/trajectory.h5,7,401,57.285714285714285
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-11-06/Mon_Nov__6_10:14:48_2023/trajectory.h5,2,120,60.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-12-11/Mon_Dec_11_10:57:32_2023/trajectory.h5,3,193,64.33333333333333
gs://xembodiment_data/r2d2/r2d2-data-full/WEIRD/success/2024-01-15/Mon_Jan_15_23:51:32_2024/trajectory.h5,68,3183,46.80882352941177
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-04/Thu_Jan__4_15:56:56_2024/trajectory.h5,10,351,35.1
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-08-18/Fri_Aug_18_10:39:24_2023/trajectory.h5,6,321,53.5
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-10-17/Tue_Oct_17_17:56:06_2023/trajectory.h5,6,374,62.333333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/CLVR/success/2023-05-30/Tue_May_30_01:38:26_2023/trajectory.h5,4,110,27.5
gs://xembodiment_data/r2d2/r2d2-data-full/PennPAL/success/2023-06-20/Tue_Jun_20_17:45:01_2023/trajectory.h5,6,408,68.0
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-04-28/Fri_Apr_28_10:57:17_2023/trajectory.h5,9,409,45.44444444444444
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-12-06/Wed_Dec__6_17:32:15_2023/trajectory.h5,31,1381,44.54838709677419
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2024-01-01/Mon_Jan__1_18:03:10_2024/trajectory.h5,6,213,35.5
gs://xembodiment_data/r2d2/r2d2-data-full/CLVR/success/2023-05-29/Mon_May_29_21:56:21_2023/trajectory.h5,4,146,36.5
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-10-16/Mon_Oct_16_21:51:32_2023/trajectory.h5,10,480,48.0
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-06-04/Sun_Jun__4_18:24:20_2023/trajectory.h5,5,169,33.8
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-12-18/Mon_Dec_18_20:54:31_2023/trajectory.h5,11,587,53.36363636363637
gs://xembodiment_data/r2d2/r2d2-data-full/RAD/success/2023-12-02/Sat_Dec__2_19:02:20_2023/trajectory.h5,16,678,42.375
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-07-31/Mon_Jul_31_19:28:24_2023/trajectory.h5,3,148,49.333333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/CLVR/success/2023-06-03/Sat_Jun__3_01:28:11_2023/trajectory.h5,3,123,41.0
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-09-22/Fri_Sep_22_18:58:42_2023/trajectory.h5,2,258,129.0
gs://xembodiment_data/r2d2/r2d2-data-full/GuptaLab/success/2023-06-18/Sun_Jun_18_16:42:02_2023/trajectory.h5,2,69,34.5
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-18/Thu_Jan_18_16:24:51_2024/trajectory.h5,3,106,35.333333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-07/Tue_Nov__7_14:11:46_2023/trajectory.h5,6,158,26.333333333333332
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-20/Mon_Nov_20_13:41:38_2023/trajectory.h5,8,486,60.75
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-29/Mon_Jan_29_15:16:03_2024/trajectory.h5,5,198,39.6
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-30/Thu_Nov_30_13:51:40_2023/trajectory.h5,20,790,39.5
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-04-27/Thu_Apr_27_13:24:08_2023/trajectory.h5,7,237,33.857142857142854
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-17/Wed_Jan_17_17:25:20_2024/trajectory.h5,4,157,39.25
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-24/Wed_Jan_24_10:54:52_2024/trajectory.h5,3,157,52.333333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-05-05/Fri_May__5_10:18:39_2023/trajectory.h5,4,111,27.75
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-04-12/Wed_Apr_12_17:04:00_2023/trajectory.h5,4,173,43.25
gs://xembodiment_data/r2d2/r2d2-data-full/WEIRD/success/2023-11-30/Thu_Nov_30_16:30:12_2023/trajectory.h5,6,286,47.666666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-10-04/Wed_Oct__4_10:54:57_2023/trajectory.h5,3,94,31.333333333333332
gs://xembodiment_data/r2d2/r2d2-data-full/RPL/success/2023-11-30/Thu_Nov_30_21:01:27_2023/trajectory.h5,6,240,40.0
gs://xembodiment_data/r2d2/r2d2-data-full/WEIRD/success/2023-12-08/Fri_Dec__8_20:00:46_2023/trajectory.h5,3,192,64.0
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-07-25/Tue_Jul_25_12:59:10_2023/trajectory.h5,7,302,43.142857142857146
gs://xembodiment_data/r2d2/r2d2-data-full/BVL/success/2024-02-02/Fri_Feb__2_16:29:11_2024/trajectory.h5,6,254,42.333333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-08-12/Sat_Aug_12_18:54:38_2023/trajectory.h5,34,1149,33.794117647058826
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-07-18/Tue_Jul_18_21:51:52_2023/trajectory.h5,3,141,47.0
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-12-02/Sat_Dec__2_17:24:04_2023/trajectory.h5,4,165,41.25
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-13/Tue_Feb_13_15:15:18_2024/trajectory.h5,6,242,40.333333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-06-01/Thu_Jun__1_19:36:55_2023/trajectory.h5,4,134,33.5
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-07-05/Wed_Jul__5_18:11:59_2023/trajectory.h5,4,106,26.5
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-08/Mon_Jan__8_13:58:18_2024/trajectory.h5,9,310,34.44444444444444
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-05-18/Thu_May_18_14:45:45_2023/trajectory.h5,2,264,132.0
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-07/Tue_Nov__7_14:44:44_2023/trajectory.h5,5,225,45.0
gs://xembodiment_data/r2d2/r2d2-data-full/PennPAL/success/2023-10-30/Mon_Oct_30_19:10:15_2023/trajectory.h5,20,787,39.35
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-08-17/Thu_Aug_17_14:59:20_2023/trajectory.h5,4,202,50.5
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-07-20/Thu_Jul_20_14:50:25_2023/trajectory.h5,5,207,41.4
gs://xembodiment_data/r2d2/r2d2-data-full/GuptaLab/success/2023-05-28/Sun_May_28_18:45:50_2023/trajectory.h5,3,80,26.666666666666668
gs://xembodiment_data/r2d2/r2d2-data-full/BVL/success/2024-02-17/Sat_Feb_17_21:37:07_2024/trajectory.h5,5,162,32.4
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-06-03/Sat_Jun__3_19:20:54_2023/trajectory.h5,5,218,43.6
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-04-28/Fri_Apr_28_10:46:16_2023/trajectory.h5,4,221,55.25
gs://xembodiment_data/r2d2/r2d2-data-full/CLVR/success/2023-05-22/Mon_May_22_12:04:54_2023/trajectory.h5,3,129,43.0
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-08-21/Tue_Aug_22_00:22:05_2023/trajectory.h5,4,229,57.25
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-10-23/Mon_Oct_23_09:51:36_2023/trajectory.h5,3,92,30.666666666666668
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-26/Sun_Nov_26_15:27:21_2023/trajectory.h5,8,271,33.875
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-12-02/Sat_Dec__2_14:08:21_2023/trajectory.h5,4,130,32.5
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-13/Mon_Nov_13_10:45:57_2023/trajectory.h5,7,289,41.285714285714285
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-22/Thu_Feb_22_16:19:47_2024/trajectory.h5,7,253,36.142857142857146
gs://xembodiment_data/r2d2/r2d2-data-full/RPL/success/2023-05-23/Tue_May_23_14:37:44_2023/trajectory.h5,5,255,51.0
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-05-15/Mon_May_15_11:14:20_2023/trajectory.h5,5,152,30.4
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-07-01/Sat_Jul__1_14:40:51_2023/trajectory.h5,6,271,45.166666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-04-25/Tue_Apr_25_11:02:23_2023/trajectory.h5,6,261,43.5
gs://xembodiment_data/r2d2/r2d2-data-full/WEIRD/success/2023-12-13/Wed_Dec_13_22:34:34_2023/trajectory.h5,5,183,36.6
gs://xembodiment_data/r2d2/r2d2-data-full/GuptaLab/success/2023-04-30/Sun_Apr_30_12:58:37_2023/trajectory.h5,4,120,30.0
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-10-09/Mon_Oct__9_10:07:18_2023/trajectory.h5,2,121,60.5
gs://xembodiment_data/r2d2/r2d2-data-full/CLVR/success/2023-05-20/Sat_May_20_17:31:06_2023/trajectory.h5,3,118,39.333333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/WEIRD/success/2023-11-30/Thu_Nov_30_20:49:54_2023/trajectory.h5,6,260,43.333333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-11/Thu_Jan_11_14:25:58_2024/trajectory.h5,11,492,44.72727272727273
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-22/Mon_Jan_22_15:04:01_2024/trajectory.h5,5,190,38.0
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-11-02/Thu_Nov__2_22:45:02_2023/trajectory.h5,6,197,32.833333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/RPL/success/2023-06-04/Sun_Jun__4_12:48:14_2023/trajectory.h5,8,267,33.375
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-05-27/Sat_May_27_11:36:49_2023/trajectory.h5,5,288,57.6
gs://xembodiment_data/r2d2/r2d2-data-full/BVL/success/2024-01-30/Tue_Jan_30_21:58:24_2024/trajectory.h5,7,305,43.57142857142857
gs://xembodiment_data/r2d2/r2d2-data-full/BVL/success/2024-02-02/Fri_Feb__2_19:54:02_2024/trajectory.h5,4,240,60.0
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-12-25/Mon_Dec_25_16:26:31_2023/trajectory.h5,7,269,38.42857142857143
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-09-06/Wed_Sep__6_14:23:20_2023/trajectory.h5,4,257,64.25
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-30/Thu_Nov_30_15:19:00_2023/trajectory.h5,14,492,35.142857142857146
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-04-25/Tue_Apr_25_11:38:58_2023/trajectory.h5,5,229,45.8
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-02/Thu_Nov__2_16:44:36_2023/trajectory.h5,16,551,34.4375
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-13/Tue_Feb_13_11:23:23_2024/trajectory.h5,13,388,29.846153846153847
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-05/Mon_Feb__5_10:23:16_2024/trajectory.h5,6,251,41.833333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-05-30/Tue_May_30_11:35:11_2023/trajectory.h5,4,223,55.75
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-09-21/Thu_Sep_21_09:39:11_2023/trajectory.h5,5,205,41.0
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-07-27/Thu_Jul_27_23:27:34_2023/trajectory.h5,9,395,43.888888888888886
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-14/Tue_Nov_14_13:41:24_2023/trajectory.h5,10,360,36.0
gs://xembodiment_data/r2d2/r2d2-data-full/RAD/success/2023-11-18/Sat_Nov_18_19:07:07_2023/trajectory.h5,24,853,35.541666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-21/Tue_Nov_21_17:05:17_2023/trajectory.h5,2,150,75.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-12-05/Tue_Dec__5_16:08:54_2023/trajectory.h5,10,386,38.6
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-10-21/Sat_Oct_21_19:19:07_2023/trajectory.h5,5,131,26.2
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-22/Mon_Jan_22_14:15:44_2024/trajectory.h5,2,228,114.0
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-05-04/Thu_May__4_13:38:05_2023/trajectory.h5,5,169,33.8
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-08-31/Thu_Aug_31_11:36:11_2023/trajectory.h5,24,817,34.041666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-12-06/Wed_Dec__6_15:36:38_2023/trajectory.h5,9,410,45.55555555555556
gs://xembodiment_data/r2d2/r2d2-data-full/BVL/success/2024-02-01/Thu_Feb__1_15:57:22_2024/trajectory.h5,4,204,51.0
gs://xembodiment_data/r2d2/r2d2-data-full/PennPAL/success/2023-08-23/Wed_Aug_23_21:56:25_2023/trajectory.h5,14,452,32.285714285714285
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-06/Mon_Nov__6_16:32:31_2023/trajectory.h5,6,223,37.166666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-10-25/Wed_Oct_25_16:01:29_2023/trajectory.h5,14,584,41.714285714285715
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-06-12/Mon_Jun_12_18:58:53_2023/trajectory.h5,17,743,43.705882352941174
gs://xembodiment_data/r2d2/r2d2-data-full/RPL/success/2023-12-05/Tue_Dec__5_17:38:44_2023/trajectory.h5,25,1056,42.24
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-12-18/Mon_Dec_18_12:12:12_2023/trajectory.h5,11,340,30.90909090909091
gs://xembodiment_data/r2d2/r2d2-data-full/WEIRD/success/2023-12-14/Thu_Dec_14_04:28:45_2023/trajectory.h5,8,292,36.5
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-10-23/Mon_Oct_23_13:38:32_2023/trajectory.h5,7,303,43.285714285714285
gs://xembodiment_data/r2d2/r2d2-data-full/CLVR/success/2023-05-18/Thu_May_18_16:58:43_2023/trajectory.h5,7,263,37.57142857142857
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-05/Sun_Nov__5_10:57:55_2023/trajectory.h5,8,233,29.125
gs://xembodiment_data/r2d2/r2d2-data-full/PennPAL/success/2023-04-29/Sat_Apr_29_22:37:52_2023/trajectory.h5,5,201,40.2
gs://xembodiment_data/r2d2/r2d2-data-full/RPL/success/2023-12-01/Fri_Dec__1_16:35:15_2023/trajectory.h5,8,355,44.375
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-09/Tue_Jan__9_11:17:41_2024/trajectory.h5,7,297,42.42857142857143
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-08-09/Wed_Aug__9_13:52:10_2023/trajectory.h5,3,116,38.666666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-07-21/Fri_Jul_21_15:28:21_2023/trajectory.h5,3,107,35.666666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-05-22/Mon_May_22_17:19:38_2023/trajectory.h5,5,299,59.8
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-17/Wed_Jan_17_15:21:06_2024/trajectory.h5,7,383,54.714285714285715
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-12-20/Wed_Dec_20_15:20:26_2023/trajectory.h5,12,743,61.916666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-16/Thu_Nov_16_10:50:06_2023/trajectory.h5,3,492,164.0
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-12-06/Wed_Dec__6_11:09:21_2023/trajectory.h5,12,527,43.916666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-20/Mon_Nov_20_11:18:26_2023/trajectory.h5,4,170,42.5
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-06-30/Fri_Jun_30_19:17:52_2023/trajectory.h5,7,185,26.428571428571427
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-06-08/Thu_Jun__8_13:41:29_2023/trajectory.h5,6,173,28.833333333333332
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-22/Mon_Jan_22_14:17:34_2024/trajectory.h5,10,475,47.5
gs://xembodiment_data/r2d2/r2d2-data-full/WEIRD/success/2023-12-19/Tue_Dec_19_21:50:34_2023/trajectory.h5,62,2609,42.08064516129032
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-05-30/Tue_May_30_15:00:57_2023/trajectory.h5,15,570,38.0
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-10-09/Mon_Oct__9_09:48:03_2023/trajectory.h5,2,103,51.5
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-09-05/Tue_Sep__5_09:47:17_2023/trajectory.h5,4,110,27.5
